TradeID,Broker,Symbol,Quantity,Price,TradeTimestamp
TRD-APE-10036,Apex_Securities,GOOGL,195,262.28,2026-05-10 19:28:56
TRD-APE-10037,Apex_Securities,GOOGL,185,54.94,2026-05-10 17:39:45
TRD-APE-10038,Apex_Securities,GOOGL,220,229.49,2026-05-11 05:44:41
TRD-APE-10039,Apex_Securities,MSFT,343,,2026-05-11 00:49:47
TRD-APE-10040,Apex_Securities,MSFT,42,243.69,2026-05-11 09:59:27
TRD-APE-10041,Apex_Securities,TSLA,466,168.51,2026-05-10 21:09:12
TRD-APE-10042,Apex_Securities,TSLA,227,195.33,2026-05-11 01:29:51
TRD-APE-10043,Apex_Securities,TSLA,92,310.74,2026-05-11 01:31:07
TRD-APE-10044,Apex_Securities,AAPL,405,481.94,2026-05-11 03:13:50
TRD-APE-10045,Apex_Securities,AAPL,358,414.38,2026-05-11 00:07:17
TRD-APE-10046,Apex_Securities,MSFT,254,,2026-05-11 13:29:55
TRD-APE-10047,Apex_Securities,AMZN,263,386.75,2026-05-10 23:32:03
TRD-APE-10048,Apex_Securities,TSLA,37,76.79,2026-05-11 04:42:24
TRD-APE-10049,Apex_Securities,AAPL,452,151.87,2026-05-11 02:53:04
TRD-APE-10050,Apex_Securities,MSFT,410,131.18,2026-05-11 00:52:41
TRD-APE-10051,Apex_Securities,AAPL,263,270.15,2026-05-11 14:18:00
TRD-APE-10052,Apex_Securities,AMZN,420,347.49,2026-05-11 07:28:58
TRD-APE-10053,Apex_Securities,TSLA,36,435.51,2026-05-11 06:08:15
TRD-APE-10054,Apex_Securities,AMZN,338,468.36,2026-05-11 07:15:15
TRD-APE-10055,Apex_Securities,MSFT,274,439.67,2026-05-11 07:34:12
TRD-APE-10056,Apex_Securities,AMZN,63,92.9,2026-05-10 19:14:22
TRD-APE-10057,Apex_Securities,AMZN,327,293.49,2026-05-11 09:34:09
TRD-APE-10058,Apex_Securities,AAPL,100,267.98,2026-05-11 13:55:24
TRD-APE-10059,Apex_Securities,AMZN,440,490.11,2026-05-11 06:12:14
TRD-APE-10060,Apex_Securities,MSFT,90,415.28,2026-05-11 08:18:13
TRD-APE-10061,Apex_Securities,TSLA,216,331.48,2026-05-10 23:15:57
TRD-APE-10062,Apex_Securities,MSFT,217,383.21,2026-05-11 12:02:23
TRD-APE-10063,Apex_Securities,MSFT,94,117.51,2026-05-11 14:40:29
TRD-APE-10064,Apex_Securities,TSLA,148,240.86,2026-05-11 08:41:42
TRD-APE-10065,Apex_Securities,MSFT,175,383.14,2026-05-11 07:41:26
TRD-APE-10066,Apex_Securities,TSLA,340,162.89,2026-05-11 01:12:24
TRD-APE-10067,Apex_Securities,MSFT,302,388.76,2026-05-11 06:33:32
TRD-APE-10068,Apex_Securities,GOOGL,147,464.18,2026-05-11 10:17:12
TRD-APE-10069,Apex_Securities,TSLA,25,153.52,2026-05-11 00:58:10
TRD-APE-10070,Apex_Securities,AAPL,232,459.17,2026-05-10 19:37:42
TRD-APE-10071,Apex_Securities,GOOGL,410,436.37,2026-05-11 00:14:14
TRD-APE-10072,Apex_Securities,GOOGL,374,287.52,2026-05-11 00:56:57
TRD-APE-10073,Apex_Securities,GOOGL,21,172.19,2026-05-11 11:45:55
TRD-APE-10074,Apex_Securities,MSFT,63,124.44,2026-05-10 17:22:40
TRD-APE-10075,Apex_Securities,TSLA,197,480.54,2026-05-10 18:49:58
TRD-APE-10076,Apex_Securities,MSFT,25,151.3,2026-05-10 18:29:47
TRD-APE-10077,Apex_Securities,AMZN,123,445.26,2026-05-10 22:55:50
TRD-APE-10078,Apex_Securities,TSLA,39,466.26,2026-05-11 14:55:45
TRD-APE-10079,Apex_Securities,TSLA,10,161.7,2026-05-10 21:37:15
TRD-APE-10080,Apex_Securities,GOOGL,278,205.62,2026-05-10 20:45:28
TRD-APE-10081,Apex_Securities,TSLA,62,147.28,2026-05-11 12:03:36
TRD-APE-10082,Apex_Securities,MSFT,228,239.53,2026-05-11 09:48:20
TRD-APE-10083,Apex_Securities,MSFT,389,186.53,2026-05-11 01:14:14
TRD-APE-10084,Apex_Securities,MSFT,497,450.17,2026-05-11 00:16:22
TRD-APE-10085,Apex_Securities,AMZN,257,311.94,2026-05-11 03:23:38
TRD-APE-10086,Apex_Securities,AAPL,306,405.57,2026-05-11 02:26:11
TRD-APE-10087,Apex_Securities,GOOGL,457,216.19,2026-05-11 01:21:19
TRD-APE-10088,Apex_Securities,GOOGL,247,57.43,2026-05-11 11:50:41
TRD-APE-10089,Apex_Securities,GOOGL,166,331.31,2026-05-10 19:51:01
TRD-APE-10090,Apex_Securities,MSFT,369,393.21,2026-05-10 17:53:00
TRD-APE-10091,Apex_Securities,MSFT,419,456.41,2026-05-11 13:47:30
TRD-APE-10092,Apex_Securities,TSLA,250,337.94,2026-05-11 09:21:40
TRD-APE-10093,Apex_Securities,MSFT,196,486.58,2026-05-11 16:36:03
TRD-APE-10094,Apex_Securities,GOOGL,258,312.09,2026-05-10 22:11:14
TRD-APE-10095,Apex_Securities,AMZN,149,309.47,2026-05-11 02:38:20
TRD-APE-10096,Apex_Securities,AAPL,465,96.09,2026-05-10 19:21:01
TRD-APE-10097,Apex_Securities,AAPL,51,248.29,2026-05-11 02:45:20
TRD-APE-10098,Apex_Securities,MSFT,87,149.37,2026-05-11 01:37:06
TRD-APE-10099,Apex_Securities,MSFT,68,310.28,2026-05-10 18:22:57
TRD-APE-10100,Apex_Securities,AMZN,190,159.86,2026-05-11 03:50:40
TRD-APE-10101,Apex_Securities,MSFT,325,141.09,2026-05-11 07:05:58
TRD-APE-10102,Apex_Securities,AAPL,56,302.95,2026-05-11 12:08:03
TRD-APE-10103,Apex_Securities,MSFT,228,369.84,2026-05-10 17:28:39
TRD-APE-10104,Apex_Securities,GOOGL,343,131.45,2026-05-11 09:19:51
TRD-APE-10105,Apex_Securities,GOOGL,140,197.9,2026-05-11 05:33:32
TRD-APE-10106,Apex_Securities,TSLA,208,435.65,2026-05-11 02:59:33
TRD-APE-10107,Apex_Securities,AAPL,47,90.67,2026-05-11 11:40:56
TRD-APE-10108,Apex_Securities,TSLA,140,95.27,2026-05-10 18:31:56
TRD-APE-10109,Apex_Securities,AMZN,406,291.79,2026-05-11 01:50:03
TRD-APE-10110,Apex_Securities,GOOGL,188,352.57,2026-05-11 06:05:59
TRD-APE-10111,Apex_Securities,AAPL,256,440.99,2026-05-11 10:12:30
TRD-APE-10112,Apex_Securities,AAPL,232,381.87,2026-05-11 04:31:42
TRD-APE-10113,Apex_Securities,AAPL,64,264.92,2026-05-11 04:59:08
TRD-APE-10114,Apex_Securities,AAPL,206,423.79,2026-05-10 23:24:21
TRD-APE-10115,Apex_Securities,AMZN,418,416.87,2026-05-10 19:54:52
TRD-APE-10116,Apex_Securities,GOOGL,187,442.11,2026-05-11 12:25:44
TRD-APE-10117,Apex_Securities,AMZN,88,205.29,2026-05-11 05:36:53
TRD-APE-10118,Apex_Securities,AAPL,223,304.13,2026-05-10 21:44:56
TRD-APE-10119,Apex_Securities,AMZN,244,441.85,2026-05-11 08:07:15
TRD-APE-10120,Apex_Securities,TSLA,30,402.74,2026-05-11 02:32:15
TRD-APE-10121,Apex_Securities,AMZN,426,308.01,2026-05-11 03:44:06
TRD-APE-10122,Apex_Securities,AMZN,73,175.85,2026-05-10 19:46:33
TRD-APE-10123,Apex_Securities,MSFT,266,170.84,2026-05-11 14:31:49
TRD-APE-10124,Apex_Securities,TSLA,447,133.9,2026-05-11 13:44:10
TRD-APE-10125,Apex_Securities,MSFT,328,287.74,2026-05-10 22:43:32
TRD-APE-10126,Apex_Securities,GOOGL,35,487.67,2026-05-11 10:03:49
TRD-APE-10127,Apex_Securities,MSFT,101,87.08,2026-05-11 13:10:24
TRD-APE-10128,Apex_Securities,AAPL,240,169.5,2026-05-11 08:44:26
TRD-APE-10129,Apex_Securities,AMZN,273,215.77,2026-05-11 03:06:57
TRD-APE-10130,Apex_Securities,AMZN,406,173.28,2026-05-11 09:49:44
TRD-APE-10131,Apex_Securities,AAPL,325,133.29,2026-05-10 20:23:44
TRD-APE-10132,Apex_Securities,AMZN,95,233.87,2026-05-10 17:19:55
TRD-APE-10133,Apex_Securities,TSLA,133,499.47,2026-05-11 01:08:53
TRD-APE-10134,Apex_Securities,AAPL,182,422.67,2026-05-11 15:40:35
TRD-APE-10135,Apex_Securities,TSLA,153,290.29,2026-05-11 07:16:24
TRD-APE-10136,Apex_Securities,GOOGL,337,489.76,2026-05-11 09:28:13
TRD-APE-10137,Apex_Securities,AAPL,187,248.82,2026-05-10 22:57:00
TRD-APE-10138,Apex_Securities,AAPL,65,246.6,2026-05-11 10:01:24
TRD-APE-10139,Apex_Securities,MSFT,331,203.7,2026-05-10 20:59:12
TRD-APE-10140,Apex_Securities,GOOGL,315,426.34,2026-05-10 19:34:18
TRD-APE-10141,Apex_Securities,AAPL,399,438.31,2026-05-11 16:16:13
TRD-APE-10142,Apex_Securities,AMZN,410,327.04,2026-05-11 14:43:03
TRD-APE-10143,Apex_Securities,GOOGL,283,-50.0,2026-05-10 21:07:07
TRD-APE-10144,Apex_Securities,GOOGL,77,387.52,2026-05-11 16:05:50
TRD-APE-10145,Apex_Securities,TSLA,156,363.64,2026-05-11 02:42:01
TRD-APE-10146,Apex_Securities,MSFT,165,260.42,2026-05-11 16:51:27
TRD-APE-10147,Apex_Securities,AMZN,127,397.16,2026-05-11 05:59:12
TRD-APE-10148,Apex_Securities,TSLA,282,408.34,2026-05-11 12:59:24
TRD-APE-10149,Apex_Securities,AMZN,69,117.35,2026-05-10 18:01:11
TRD-APE-10150,Apex_Securities,GOOGL,70,384.02,2026-05-11 14:25:06
TRD-APE-10151,Apex_Securities,MSFT,332,54.83,2026-05-11 01:29:14
TRD-APE-10152,Apex_Securities,MSFT,77,452.96,2026-05-11 00:30:16
TRD-APE-10153,Apex_Securities,MSFT,482,243.93,2026-05-11 03:40:23
TRD-APE-10154,Apex_Securities,GOOGL,270,163.34,2026-05-10 22:00:07
TRD-APE-10155,Apex_Securities,TSLA,296,361.51,2026-05-10 20:20:20
TRD-APE-10156,Apex_Securities,AAPL,141,86.39,2026-05-11 12:27:44
TRD-APE-10157,Apex_Securities,MSFT,42,280.88,2026-05-11 09:17:53
TRD-APE-10158,Apex_Securities,AMZN,41,331.11,2026-05-10 22:16:43
TRD-APE-10159,Apex_Securities,MSFT,53,60.84,2026-05-11 12:51:32
TRD-APE-10160,Apex_Securities,AMZN,478,153.49,2026-05-11 16:07:44
TRD-APE-10161,Apex_Securities,GOOGL,473,215.63,2026-05-10 19:08:38
TRD-APE-10162,Apex_Securities,MSFT,383,230.55,2026-05-11 01:54:37
TRD-APE-10163,Apex_Securities,AAPL,225,209.59,2026-05-10 19:12:46
TRD-APE-10164,Apex_Securities,AMZN,258,455.78,2026-05-10 23:16:04
TRD-APE-10165,Apex_Securities,AMZN,461,189.76,2026-05-11 05:05:09
TRD-APE-10166,Apex_Securities,MSFT,240,159.72,2026-05-11 07:56:24
TRD-APE-10167,Apex_Securities,MSFT,231,248.88,2026-05-11 10:49:40
TRD-APE-10168,Apex_Securities,TSLA,265,190.79,2026-05-11 05:14:40
TRD-APE-10169,Apex_Securities,GOOGL,472,186.46,2026-05-11 15:01:20
TRD-APE-10170,Apex_Securities,TSLA,368,320.97,2026-05-10 18:27:33
TRD-APE-10171,Apex_Securities,AMZN,442,443.93,2026-05-11 11:58:09
TRD-APE-10172,Apex_Securities,AAPL,66,83.42,2026-05-11 05:29:40
TRD-APE-10173,Apex_Securities,GOOGL,407,315.08,2026-05-11 08:55:04
TRD-APE-10174,Apex_Securities,AMZN,175,173.37,2026-05-11 03:14:16
TRD-APE-10175,Apex_Securities,AAPL,391,162.97,2026-05-11 13:26:11
TRD-APE-10176,Apex_Securities,MSFT,128,146.51,2026-05-10 20:28:11
TRD-APE-10177,Apex_Securities,TSLA,326,242.67,2026-05-11 12:25:23
TRD-APE-10178,Apex_Securities,AMZN,368,485.72,2026-05-10 17:43:50
TRD-APE-10179,Apex_Securities,MSFT,93,206.03,2026-05-11 01:46:42
TRD-APE-10180,Apex_Securities,MSFT,422,384.35,2026-05-10 18:22:16
TRD-APE-10181,Apex_Securities,AMZN,389,233.3,2026-05-11 02:40:43
TRD-APE-10182,Apex_Securities,GOOGL,403,485.51,2026-05-11 16:01:16
TRD-APE-10183,Apex_Securities,AAPL,348,269.75,2026-05-10 22:26:36
TRD-APE-10184,Apex_Securities,TSLA,155,404.7,2026-05-11 02:11:39
TRD-APE-10185,Apex_Securities,AAPL,264,126.61,2026-05-11 01:44:42
TRD-APE-10186,Apex_Securities,TSLA,373,207.82,2026-05-11 17:01:35
TRD-APE-10187,Apex_Securities,MSFT,261,142.43,2026-05-10 18:37:06
TRD-APE-10188,Apex_Securities,AMZN,496,231.03,2026-05-11 05:32:20
TRD-APE-10189,Apex_Securities,TSLA,450,114.31,2026-05-11 17:07:58
TRD-APE-10190,Apex_Securities,AMZN,102,422.0,2026-05-10 22:58:11
TRD-APE-10191,Apex_Securities,AMZN,341,387.88,2026-05-11 11:47:07
TRD-APE-10192,Apex_Securities,AAPL,486,451.2,2026-05-11 10:04:59
TRD-APE-10193,Apex_Securities,GOOGL,13,333.96,2026-05-10 19:18:11
TRD-APE-10194,Apex_Securities,AMZN,208,188.4,2026-05-11 16:00:43
TRD-APE-10195,Apex_Securities,TSLA,147,422.93,2026-05-11 02:46:51
TRD-APE-10196,Apex_Securities,GOOGL,172,491.42,2026-05-10 19:00:14
TRD-APE-10197,Apex_Securities,GOOGL,484,319.8,2026-05-11 11:10:45
TRD-APE-10198,Apex_Securities,TSLA,83,428.85,2026-05-11 06:42:38
TRD-APE-10199,Apex_Securities,GOOGL,405,395.83,2026-05-11 14:06:01
TRD-APE-10200,Apex_Securities,AMZN,284,209.67,2026-05-11 13:31:43
TRD-APE-10201,Apex_Securities,AMZN,260,343.48,2026-05-11 01:10:07
TRD-APE-10202,Apex_Securities,GOOGL,11,323.52,2026-05-11 01:04:38
TRD-APE-10203,Apex_Securities,MSFT,280,131.77,2026-05-11 10:08:39
TRD-APE-10204,Apex_Securities,TSLA,209,80.42,2026-05-11 00:34:01
TRD-APE-10205,Apex_Securities,MSFT,140,454.88,2026-05-11 10:17:31
TRD-APE-10206,Apex_Securities,TSLA,258,244.1,2026-05-11 14:57:33
TRD-APE-10207,Apex_Securities,TSLA,470,214.42,2026-05-11 15:17:04
TRD-APE-10208,Apex_Securities,GOOGL,245,366.64,2026-05-11 03:00:23
TRD-APE-10209,Apex_Securities,MSFT,37,84.95,2026-05-11 02:19:45
TRD-APE-10210,Apex_Securities,AMZN,165,230.34,2026-05-11 02:18:40
TRD-APE-10211,Apex_Securities,AAPL,418,483.31,2026-05-11 05:43:42
TRD-APE-10212,Apex_Securities,TSLA,74,166.94,2026-05-11 15:46:17
TRD-APE-10213,Apex_Securities,MSFT,370,332.11,2026-05-11 05:13:36
TRD-APE-10214,Apex_Securities,AMZN,78,333.21,2026-05-11 03:40:10
TRD-APE-10215,Apex_Securities,GOOGL,231,147.41,2026-05-11 09:34:14
TRD-APE-10216,Apex_Securities,TSLA,232,129.77,2026-05-10 18:21:23
TRD-APE-10217,Apex_Securities,TSLA,90,416.93,2026-05-11 10:15:15
TRD-APE-10218,Apex_Securities,MSFT,45,150.23,2026-05-11 02:15:01
TRD-APE-10219,Apex_Securities,AMZN,297,388.65,2026-05-10 23:25:27
TRD-APE-10220,Apex_Securities,AAPL,71,196.09,2026-05-10 22:41:11
TRD-APE-10221,Apex_Securities,TSLA,99,99.45,2026-05-11 13:04:01
TRD-APE-10222,Apex_Securities,MSFT,235,341.56,2026-05-10 21:07:21
TRD-APE-10223,Apex_Securities,AMZN,208,106.99,2026-05-11 00:16:43
TRD-APE-10224,Apex_Securities,AAPL,214,413.56,2026-05-11 14:52:45
TRD-APE-10225,Apex_Securities,TSLA,343,325.74,2026-05-11 09:55:31
TRD-APE-10226,Apex_Securities,TSLA,214,446.27,2026-05-11 01:13:25
TRD-APE-10227,Apex_Securities,GOOGL,102,315.39,2026-05-11 07:58:11
TRD-APE-10228,Apex_Securities,GOOGL,246,195.32,2026-05-10 18:43:06
TRD-APE-10229,Apex_Securities,GOOGL,400,231.49,2026-05-10 18:39:11
TRD-APE-10230,Apex_Securities,TSLA,33,327.7,2026-05-11 14:03:46
TRD-APE-10231,Apex_Securities,AMZN,336,226.6,2026-05-10 21:03:58
TRD-APE-10232,Apex_Securities,AAPL,383,428.77,2026-05-11 08:35:53
TRD-APE-10233,Apex_Securities,AMZN,115,367.74,2026-05-11 14:12:43
TRD-APE-10234,Apex_Securities,AAPL,306,240.57,2026-05-11 13:00:22
TRD-APE-10235,Apex_Securities,AAPL,172,274.52,2026-05-11 03:38:18
TRD-APE-10236,Apex_Securities,TSLA,267,136.43,2026-05-11 07:16:55
TRD-APE-10237,Apex_Securities,GOOGL,355,485.11,2026-05-11 13:44:15
TRD-APE-10238,Apex_Securities,AMZN,156,266.27,2026-05-11 15:40:05
TRD-APE-10239,Apex_Securities,AAPL,107,175.05,2026-05-11 15:03:31
TRD-APE-10240,Apex_Securities,GOOGL,383,257.76,2026-05-10 20:59:00
TRD-APE-10241,Apex_Securities,GOOGL,219,384.31,2026-05-10 22:41:20
TRD-APE-10242,Apex_Securities,AMZN,165,331.17,2026-05-10 18:28:26
TRD-APE-10243,Apex_Securities,TSLA,194,91.69,2026-05-11 01:30:28
TRD-APE-10244,Apex_Securities,TSLA,477,142.89,2026-05-11 02:12:58
TRD-APE-10245,Apex_Securities,AMZN,159,494.66,2026-05-11 13:19:34
TRD-APE-10246,Apex_Securities,AMZN,133,110.81,2026-05-11 02:52:34
TRD-APE-10247,Apex_Securities,AAPL,231,301.27,2026-05-10 22:20:17
TRD-APE-10248,Apex_Securities,GOOGL,148,194.1,2026-05-10 19:19:04
TRD-APE-10249,Apex_Securities,AMZN,88,,2026-05-11 10:57:56
TRD-APE-10250,Apex_Securities,GOOGL,248,389.69,2026-05-11 03:29:31
TRD-APE-10251,Apex_Securities,MSFT,382,445.83,2026-05-11 13:37:43
TRD-APE-10252,Apex_Securities,TSLA,363,295.63,2026-05-11 13:25:17
TRD-APE-10253,Apex_Securities,AAPL,77,469.82,2026-05-10 21:49:50
TRD-APE-10254,Apex_Securities,AAPL,224,420.58,2026-05-10 20:07:31
TRD-APE-10255,Apex_Securities,AAPL,331,455.05,2026-05-11 04:53:00
TRD-APE-10256,Apex_Securities,TSLA,14,430.99,2026-05-11 07:59:55
TRD-APE-10257,Apex_Securities,AMZN,445,98.67,2026-05-11 11:33:47
TRD-APE-10258,Apex_Securities,GOOGL,165,114.6,2026-05-11 05:14:16
TRD-APE-10259,Apex_Securities,GOOGL,212,141.48,2026-05-11 09:35:55
TRD-APE-10260,Apex_Securities,TSLA,108,219.84,2026-05-11 03:13:50
TRD-APE-10261,Apex_Securities,AAPL,346,-50.0,2026-05-11 05:00:42
TRD-APE-10262,Apex_Securities,GOOGL,428,317.16,2026-05-10 19:37:10
TRD-APE-10263,Apex_Securities,AAPL,431,79.08,2026-05-11 00:31:48
TRD-APE-10264,Apex_Securities,AAPL,204,165.06,2026-05-10 21:43:56
TRD-APE-10265,Apex_Securities,TSLA,256,152.9,2026-05-11 08:28:05
TRD-APE-10266,Apex_Securities,GOOGL,441,133.86,2026-05-11 09:37:49
TRD-APE-10267,Apex_Securities,MSFT,53,330.34,2026-05-11 00:12:59
TRD-APE-10268,Apex_Securities,AMZN,15,437.99,2026-05-11 11:33:27
TRD-APE-10269,Apex_Securities,AAPL,102,239.15,2026-05-11 03:42:16
TRD-APE-10270,Apex_Securities,AMZN,38,109.8,2026-05-10 18:47:08
TRD-APE-10271,Apex_Securities,AMZN,441,397.81,2026-05-10 23:15:09
TRD-APE-10272,Apex_Securities,GOOGL,223,294.72,2026-05-10 19:21:23
TRD-APE-10273,Apex_Securities,AAPL,285,316.92,2026-05-11 11:37:44
TRD-APE-10274,Apex_Securities,TSLA,316,221.49,2026-05-10 17:40:05
TRD-APE-10275,Apex_Securities,AAPL,334,-50.0,2026-05-11 09:49:45
TRD-APE-10276,Apex_Securities,GOOGL,19,176.43,2026-05-11 11:42:50
TRD-APE-10277,Apex_Securities,AMZN,37,274.2,2026-05-10 23:59:15
TRD-APE-10278,Apex_Securities,AMZN,464,185.74,2026-05-11 13:08:04
TRD-APE-10279,Apex_Securities,AMZN,432,258.79,2026-05-11 03:37:59
TRD-APE-10280,Apex_Securities,AAPL,312,195.4,2026-05-11 10:31:06
TRD-APE-10281,Apex_Securities,AMZN,371,389.67,2026-05-11 01:32:58
TRD-APE-10282,Apex_Securities,TSLA,377,290.7,2026-05-11 06:24:31
TRD-APE-10283,Apex_Securities,AMZN,89,415.49,2026-05-11 00:22:43
TRD-APE-10284,Apex_Securities,AMZN,357,247.34,2026-05-11 13:17:45
TRD-APE-10285,Apex_Securities,GOOGL,105,466.4,2026-05-11 03:45:04
TRD-APE-10286,Apex_Securities,GOOGL,206,424.23,2026-05-11 12:23:33
TRD-APE-10287,Apex_Securities,AMZN,76,300.96,2026-05-11 07:45:14
TRD-APE-10288,Apex_Securities,GOOGL,211,368.19,2026-05-10 20:55:10
TRD-APE-10289,Apex_Securities,TSLA,79,79.18,2026-05-11 04:02:51
TRD-APE-10290,Apex_Securities,AAPL,167,189.31,2026-05-11 02:27:24
TRD-APE-10291,Apex_Securities,AAPL,61,493.23,2026-05-10 22:49:22
TRD-APE-10292,Apex_Securities,GOOGL,362,315.33,2026-05-11 16:06:23
TRD-APE-10293,Apex_Securities,AMZN,146,234.26,2026-05-11 03:17:04
TRD-APE-10294,Apex_Securities,MSFT,288,439.74,2026-05-11 08:40:44
TRD-APE-10295,Apex_Securities,AMZN,398,358.37,2026-05-11 10:22:35
TRD-APE-10296,Apex_Securities,AMZN,308,481.35,2026-05-10 22:45:45
TRD-APE-10297,Apex_Securities,AAPL,32,355.22,2026-05-11 08:03:07
TRD-APE-10298,Apex_Securities,TSLA,354,999999.99,2026-05-11 06:52:17
TRD-APE-10299,Apex_Securities,AMZN,257,63.38,2026-05-11 16:32:40
TRD-APE-10300,Apex_Securities,AAPL,482,199.94,2026-05-11 13:53:34
TRD-APE-10301,Apex_Securities,GOOGL,194,483.4,2026-05-11 05:50:48
TRD-APE-10302,Apex_Securities,TSLA,312,77.34,2026-05-11 14:47:55
TRD-APE-10303,Apex_Securities,MSFT,217,314.07,2026-05-11 04:14:06
TRD-APE-10304,Apex_Securities,GOOGL,151,150.23,2026-05-11 04:06:56
TRD-APE-10305,Apex_Securities,MSFT,326,-50.0,2026-05-10 18:49:14
TRD-APE-10306,Apex_Securities,TSLA,270,132.97,2026-05-11 10:11:25
TRD-APE-10307,Apex_Securities,AMZN,202,151.33,2026-05-11 12:54:17
TRD-APE-10308,Apex_Securities,AAPL,289,398.33,2026-05-11 08:09:15
TRD-APE-10309,Apex_Securities,GOOGL,186,194.54,2026-05-11 15:26:33
TRD-APE-10310,Apex_Securities,AAPL,293,337.96,2026-05-11 14:30:28
TRD-APE-10311,Apex_Securities,GOOGL,377,69.46,2026-05-11 05:22:34
TRD-APE-10312,Apex_Securities,MSFT,30,246.38,2026-05-11 01:50:52
TRD-APE-10313,Apex_Securities,MSFT,22,271.86,2026-05-11 05:48:47
TRD-APE-10314,Apex_Securities,MSFT,157,468.8,2026-05-11 14:21:13
TRD-APE-10315,Apex_Securities,GOOGL,233,441.46,2026-05-10 23:13:27
TRD-APE-10316,Apex_Securities,AAPL,235,277.39,2026-05-11 06:20:13
TRD-APE-10317,Apex_Securities,GOOGL,216,339.4,2026-05-10 22:28:41
TRD-APE-10318,Apex_Securities,GOOGL,427,202.38,2026-05-11 13:09:46
TRD-APE-10319,Apex_Securities,MSFT,293,297.09,2026-05-10 20:46:37
TRD-APE-10320,Apex_Securities,AMZN,480,282.14,2026-05-11 12:43:34
TRD-APE-10321,Apex_Securities,GOOGL,59,162.34,2026-05-10 20:42:37
TRD-APE-10322,Apex_Securities,AAPL,376,470.18,2026-05-10 23:08:34
TRD-APE-10323,Apex_Securities,MSFT,115,314.67,2026-05-10 22:22:39
TRD-APE-10324,Apex_Securities,TSLA,180,154.22,2026-05-11 05:26:52
TRD-APE-10325,Apex_Securities,MSFT,360,81.65,2026-05-10 19:48:22
TRD-APE-10326,Apex_Securities,MSFT,406,110.54,2026-05-11 10:06:18
TRD-APE-10327,Apex_Securities,AMZN,110,257.1,2026-05-11 10:22:19
TRD-APE-10328,Apex_Securities,MSFT,379,184.4,2026-05-11 15:15:56
TRD-APE-10329,Apex_Securities,TSLA,493,,2026-05-10 17:21:27
