TradeID,Broker,Symbol,Quantity,Price,TradeTimestamp
TRD-BEA-10045,Beacon_Trades,TSLA,474,300.91,2026-05-11 15:13:35
TRD-BEA-10046,Beacon_Trades,TSLA,316,353.01,2026-05-11 12:14:46
TRD-BEA-10047,Beacon_Trades,GOOGL,72,300.57,2026-05-11 13:06:16
TRD-BEA-10048,Beacon_Trades,TSLA,180,389.85,2026-05-10 18:55:30
TRD-BEA-10049,Beacon_Trades,TSLA,282,424.29,2026-05-11 14:12:08
TRD-BEA-10050,Beacon_Trades,TSLA,245,70.1,2026-05-11 06:27:36
TRD-BEA-10051,Beacon_Trades,TSLA,350,235.55,2026-05-11 09:56:46
TRD-BEA-10052,Beacon_Trades,MSFT,179,145.54,2026-05-11 17:17:27
TRD-BEA-10053,Beacon_Trades,MSFT,209,103.19,2026-05-10 21:02:02
TRD-BEA-10054,Beacon_Trades,TSLA,477,344.18,2026-05-10 18:55:34
TRD-BEA-10055,Beacon_Trades,GOOGL,460,181.91,2026-05-10 23:10:30
TRD-BEA-10056,Beacon_Trades,AAPL,82,190.08,2026-05-11 16:05:30
TRD-BEA-10057,Beacon_Trades,AAPL,102,466.5,2026-05-11 13:06:56
TRD-BEA-10058,Beacon_Trades,AAPL,127,456.22,2026-05-11 13:47:36
TRD-BEA-10059,Beacon_Trades,AMZN,144,70.91,2026-05-11 09:12:16
TRD-BEA-10060,Beacon_Trades,AMZN,264,249.24,2026-05-11 09:58:53
TRD-BEA-10061,Beacon_Trades,TSLA,464,114.34,2026-05-11 02:38:33
TRD-BEA-10062,Beacon_Trades,AMZN,317,396.99,2026-05-11 10:30:30
TRD-BEA-10063,Beacon_Trades,AMZN,383,398.24,2026-05-11 05:24:01
TRD-BEA-10064,Beacon_Trades,TSLA,131,461.8,2026-05-11 06:25:11
TRD-BEA-10065,Beacon_Trades,AAPL,276,457.59,2026-05-10 20:19:21
TRD-BEA-10066,Beacon_Trades,TSLA,366,493.27,2026-05-11 10:13:08
TRD-BEA-10067,Beacon_Trades,GOOGL,432,136.03,2026-05-10 23:28:24
TRD-BEA-10068,Beacon_Trades,MSFT,90,424.33,2026-05-10 23:56:59
TRD-BEA-10069,Beacon_Trades,GOOGL,117,278.07,2026-05-10 18:16:53
TRD-BEA-10070,Beacon_Trades,AMZN,443,193.57,2026-05-11 12:35:36
TRD-BEA-10071,Beacon_Trades,TSLA,54,345.49,2026-05-11 04:16:24
TRD-BEA-10072,Beacon_Trades,TSLA,175,332.25,2026-05-10 19:00:06
TRD-BEA-10073,Beacon_Trades,TSLA,138,,2026-05-11 12:21:57
TRD-BEA-10074,Beacon_Trades,GOOGL,207,403.39,2026-05-11 08:52:15
TRD-BEA-10075,Beacon_Trades,MSFT,237,264.64,2026-05-11 01:06:56
TRD-BEA-10076,Beacon_Trades,AMZN,333,106.32,2026-05-10 22:28:27
TRD-BEA-10077,Beacon_Trades,MSFT,220,468.57,2026-05-11 02:58:28
TRD-BEA-10078,Beacon_Trades,GOOGL,371,122.92,2026-05-11 12:58:28
TRD-BEA-10079,Beacon_Trades,TSLA,479,409.58,2026-05-10 20:35:23
TRD-BEA-10080,Beacon_Trades,AMZN,318,327.78,2026-05-11 13:49:55
TRD-BEA-10081,Beacon_Trades,AAPL,32,443.27,2026-05-11 12:46:22
TRD-BEA-10082,Beacon_Trades,GOOGL,190,160.14,2026-05-11 01:38:11
TRD-BEA-10083,Beacon_Trades,MSFT,264,255.56,2026-05-10 19:19:50
TRD-BEA-10084,Beacon_Trades,AMZN,26,408.24,2026-05-10 18:57:55
TRD-BEA-10085,Beacon_Trades,AMZN,74,186.38,2026-05-11 05:59:43
TRD-BEA-10086,Beacon_Trades,AAPL,88,499.85,2026-05-11 13:10:46
TRD-BEA-10087,Beacon_Trades,MSFT,436,,2026-05-10 23:01:17
TRD-BEA-10088,Beacon_Trades,TSLA,309,364.28,2026-05-11 04:37:46
TRD-BEA-10089,Beacon_Trades,AAPL,497,306.55,2026-05-10 17:45:46
TRD-BEA-10090,Beacon_Trades,AMZN,279,104.97,2026-05-10 18:01:26
TRD-BEA-10091,Beacon_Trades,AAPL,214,86.31,2026-05-11 02:34:48
TRD-BEA-10092,Beacon_Trades,TSLA,59,465.76,2026-05-11 09:09:33
TRD-BEA-10093,Beacon_Trades,AAPL,119,347.19,2026-05-11 09:29:40
TRD-BEA-10094,Beacon_Trades,MSFT,316,420.4,2026-05-10 23:52:42
TRD-BEA-10095,Beacon_Trades,AAPL,296,210.11,2026-05-11 16:12:34
TRD-BEA-10096,Beacon_Trades,AAPL,413,111.18,2026-05-10 22:33:49
TRD-BEA-10097,Beacon_Trades,TSLA,178,53.51,2026-05-11 09:32:11
TRD-BEA-10098,Beacon_Trades,GOOGL,210,173.43,2026-05-11 13:13:00
TRD-BEA-10099,Beacon_Trades,MSFT,284,361.71,2026-05-10 19:57:19
TRD-BEA-10100,Beacon_Trades,GOOGL,26,215.34,2026-05-10 21:44:25
TRD-BEA-10101,Beacon_Trades,TSLA,459,389.97,2026-05-10 23:37:35
TRD-BEA-10102,Beacon_Trades,AAPL,319,140.33,2026-05-11 16:37:42
TRD-BEA-10103,Beacon_Trades,AMZN,322,381.38,2026-05-11 15:32:01
TRD-BEA-10104,Beacon_Trades,GOOGL,233,403.39,2026-05-11 03:31:47
TRD-BEA-10105,Beacon_Trades,AAPL,332,243.53,2026-05-10 17:58:28
TRD-BEA-10106,Beacon_Trades,MSFT,15,484.82,2026-05-11 08:52:38
TRD-BEA-10107,Beacon_Trades,TSLA,483,146.79,2026-05-11 00:43:18
TRD-BEA-10108,Beacon_Trades,AAPL,338,88.16,2026-05-11 07:58:55
TRD-BEA-10109,Beacon_Trades,AAPL,306,370.53,2026-05-11 10:45:21
TRD-BEA-10110,Beacon_Trades,AMZN,292,360.53,2026-05-11 03:44:37
TRD-BEA-10111,Beacon_Trades,TSLA,377,323.98,2026-05-11 16:52:00
TRD-BEA-10112,Beacon_Trades,AAPL,201,382.08,2026-05-11 11:30:57
TRD-BEA-10113,Beacon_Trades,GOOGL,21,293.77,2026-05-11 11:02:05
TRD-BEA-10114,Beacon_Trades,GOOGL,126,295.27,2026-05-11 15:53:37
TRD-BEA-10115,Beacon_Trades,AAPL,349,486.01,2026-05-10 17:44:30
TRD-BEA-10116,Beacon_Trades,TSLA,168,55.84,2026-05-11 04:00:25
TRD-BEA-10117,Beacon_Trades,AMZN,360,129.6,2026-05-10 19:07:27
TRD-BEA-10118,Beacon_Trades,TSLA,213,300.93,2026-05-11 16:09:57
TRD-BEA-10119,Beacon_Trades,MSFT,105,102.05,2026-05-11 05:24:05
TRD-BEA-10120,Beacon_Trades,AMZN,226,122.0,2026-05-11 12:59:23
TRD-BEA-10121,Beacon_Trades,TSLA,58,284.62,2026-05-11 01:09:15
TRD-BEA-10122,Beacon_Trades,TSLA,366,182.78,2026-05-10 21:23:40
TRD-BEA-10123,Beacon_Trades,AAPL,273,241.51,2026-05-10 21:36:12
TRD-BEA-10124,Beacon_Trades,MSFT,353,226.02,2026-05-10 17:22:06
TRD-BEA-10125,Beacon_Trades,GOOGL,456,445.57,2026-05-11 05:08:53
TRD-BEA-10126,Beacon_Trades,AMZN,410,53.51,2026-05-11 00:34:06
TRD-BEA-10127,Beacon_Trades,MSFT,88,337.84,2026-05-10 18:18:01
TRD-BEA-10128,Beacon_Trades,AMZN,157,419.73,2026-05-10 19:34:58
TRD-BEA-10129,Beacon_Trades,GOOGL,388,186.64,2026-05-10 22:13:26
TRD-BEA-10130,Beacon_Trades,GOOGL,178,331.37,2026-05-10 17:54:41
TRD-BEA-10131,Beacon_Trades,GOOGL,170,457.35,2026-05-11 01:26:39
TRD-BEA-10132,Beacon_Trades,AMZN,359,292.81,2026-05-11 15:07:25
TRD-BEA-10133,Beacon_Trades,GOOGL,70,166.04,2026-05-11 05:15:20
TRD-BEA-10134,Beacon_Trades,GOOGL,335,288.28,2026-05-11 10:54:56
TRD-BEA-10135,Beacon_Trades,AMZN,496,218.78,2026-05-11 12:16:53
TRD-BEA-10136,Beacon_Trades,GOOGL,163,165.31,2026-05-10 18:36:38
TRD-BEA-10137,Beacon_Trades,GOOGL,227,55.13,2026-05-11 02:59:06
TRD-BEA-10138,Beacon_Trades,AAPL,294,412.23,2026-05-10 23:49:59
TRD-BEA-10139,Beacon_Trades,AAPL,270,199.81,2026-05-10 21:15:12
TRD-BEA-10140,Beacon_Trades,TSLA,317,455.45,2026-05-11 02:10:54
TRD-BEA-10141,Beacon_Trades,AMZN,153,219.37,2026-05-11 03:30:21
TRD-BEA-10142,Beacon_Trades,AAPL,431,358.98,2026-05-10 21:21:12
TRD-BEA-10143,Beacon_Trades,AMZN,406,237.19,2026-05-11 01:34:09
TRD-BEA-10144,Beacon_Trades,MSFT,74,74.2,2026-05-11 10:46:14
TRD-BEA-10145,Beacon_Trades,TSLA,334,296.39,2026-05-10 22:10:18
TRD-BEA-10146,Beacon_Trades,MSFT,360,112.16,2026-05-10 20:09:52
TRD-BEA-10147,Beacon_Trades,AMZN,112,248.58,2026-05-10 22:51:21
TRD-BEA-10148,Beacon_Trades,MSFT,302,70.44,2026-05-11 01:34:54
TRD-BEA-10149,Beacon_Trades,GOOGL,436,284.15,2026-05-11 13:34:43
TRD-BEA-10150,Beacon_Trades,MSFT,45,,2026-05-11 03:13:28
TRD-BEA-10151,Beacon_Trades,MSFT,137,466.06,2026-05-11 00:41:49
TRD-BEA-10152,Beacon_Trades,AMZN,240,293.71,2026-05-10 21:13:32
TRD-BEA-10153,Beacon_Trades,TSLA,408,310.86,2026-05-11 02:01:37
TRD-BEA-10154,Beacon_Trades,GOOGL,371,430.7,2026-05-11 07:06:47
TRD-BEA-10155,Beacon_Trades,TSLA,34,146.05,2026-05-10 19:15:52
TRD-BEA-10156,Beacon_Trades,AAPL,298,336.36,2026-05-11 09:49:36
TRD-BEA-10157,Beacon_Trades,TSLA,479,188.73,2026-05-10 23:18:45
TRD-BEA-10158,Beacon_Trades,TSLA,116,188.48,2026-05-10 17:35:49
TRD-BEA-10159,Beacon_Trades,TSLA,114,376.83,2026-05-10 19:13:09
TRD-BEA-10160,Beacon_Trades,TSLA,45,101.24,2026-05-11 03:18:18
TRD-BEA-10161,Beacon_Trades,GOOGL,218,238.28,2026-05-11 12:02:50
TRD-BEA-10162,Beacon_Trades,MSFT,271,319.98,2026-05-11 16:40:15
TRD-BEA-10163,Beacon_Trades,AAPL,236,187.38,2026-05-11 01:57:12
TRD-BEA-10164,Beacon_Trades,TSLA,327,409.91,2026-05-11 08:23:14
TRD-BEA-10165,Beacon_Trades,GOOGL,106,245.98,2026-05-10 22:43:06
TRD-BEA-10166,Beacon_Trades,MSFT,200,337.78,2026-05-10 23:01:51
TRD-BEA-10167,Beacon_Trades,AAPL,360,413.68,2026-05-11 09:59:47
TRD-BEA-10168,Beacon_Trades,AMZN,77,82.31,2026-05-11 13:35:01
TRD-BEA-10169,Beacon_Trades,TSLA,349,131.62,2026-05-11 13:44:10
TRD-BEA-10170,Beacon_Trades,TSLA,481,195.82,2026-05-11 05:15:13
TRD-BEA-10171,Beacon_Trades,AAPL,32,272.08,2026-05-10 20:58:21
TRD-BEA-10172,Beacon_Trades,AAPL,195,181.25,2026-05-10 17:51:35
TRD-BEA-10173,Beacon_Trades,AAPL,462,357.78,2026-05-10 17:26:01
TRD-BEA-10174,Beacon_Trades,AAPL,319,341.01,2026-05-10 23:19:59
TRD-BEA-10175,Beacon_Trades,GOOGL,443,317.49,2026-05-10 19:26:27
TRD-BEA-10176,Beacon_Trades,AAPL,111,367.42,2026-05-10 21:57:22
TRD-BEA-10177,Beacon_Trades,TSLA,56,-50.0,2026-05-11 00:20:45
TRD-BEA-10178,Beacon_Trades,AMZN,117,130.04,2026-05-11 10:02:43
TRD-BEA-10179,Beacon_Trades,AMZN,173,292.06,2026-05-11 15:25:54
TRD-BEA-10180,Beacon_Trades,AMZN,199,144.02,2026-05-11 09:51:17
TRD-BEA-10181,Beacon_Trades,GOOGL,273,332.62,2026-05-11 15:52:08
TRD-BEA-10182,Beacon_Trades,GOOGL,425,400.72,2026-05-11 12:27:27
TRD-BEA-10183,Beacon_Trades,AAPL,186,343.63,2026-05-11 14:34:28
TRD-BEA-10184,Beacon_Trades,AMZN,37,191.34,2026-05-10 23:52:53
TRD-BEA-10185,Beacon_Trades,AMZN,409,262.81,2026-05-11 02:27:40
TRD-BEA-10186,Beacon_Trades,AMZN,332,474.26,2026-05-11 11:49:03
TRD-BEA-10187,Beacon_Trades,TSLA,410,,2026-05-10 21:34:35
TRD-BEA-10188,Beacon_Trades,AAPL,380,257.33,2026-05-11 06:52:32
TRD-BEA-10189,Beacon_Trades,AAPL,243,117.17,2026-05-11 13:36:02
TRD-BEA-10190,Beacon_Trades,AMZN,243,424.19,2026-05-11 12:13:46
TRD-BEA-10191,Beacon_Trades,TSLA,430,86.32,2026-05-10 19:32:39
TRD-BEA-10192,Beacon_Trades,AAPL,99,259.77,2026-05-11 09:24:53
TRD-BEA-10193,Beacon_Trades,GOOGL,234,256.31,2026-05-10 20:34:24
TRD-BEA-10194,Beacon_Trades,AMZN,430,191.33,2026-05-11 01:06:24
TRD-BEA-10195,Beacon_Trades,AMZN,318,362.4,2026-05-10 19:52:35
TRD-BEA-10196,Beacon_Trades,GOOGL,269,61.46,2026-05-10 19:34:55
TRD-BEA-10197,Beacon_Trades,TSLA,242,106.73,2026-05-11 12:26:28
TRD-BEA-10198,Beacon_Trades,TSLA,484,111.47,2026-05-10 23:12:39
TRD-BEA-10199,Beacon_Trades,AMZN,471,178.32,2026-05-11 00:28:01
TRD-BEA-10200,Beacon_Trades,TSLA,146,368.81,2026-05-10 23:32:37
TRD-BEA-10201,Beacon_Trades,TSLA,308,395.28,2026-05-11 07:24:49
TRD-BEA-10202,Beacon_Trades,TSLA,89,88.12,2026-05-11 13:58:35
TRD-BEA-10203,Beacon_Trades,GOOGL,383,496.15,2026-05-11 14:49:46
TRD-BEA-10204,Beacon_Trades,AAPL,401,53.75,2026-05-11 12:56:37
TRD-BEA-10205,Beacon_Trades,AAPL,392,381.85,2026-05-10 21:28:53
TRD-BEA-10206,Beacon_Trades,MSFT,444,310.74,2026-05-11 11:40:03
TRD-BEA-10207,Beacon_Trades,MSFT,268,172.8,2026-05-11 06:49:16
TRD-BEA-10208,Beacon_Trades,TSLA,353,134.58,2026-05-11 06:32:51
TRD-BEA-10209,Beacon_Trades,AAPL,329,50.95,2026-05-11 04:02:56
TRD-BEA-10210,Beacon_Trades,AAPL,95,,2026-05-11 03:26:57
TRD-BEA-10211,Beacon_Trades,AMZN,102,-50.0,2026-05-10 19:56:34
TRD-BEA-10212,Beacon_Trades,GOOGL,276,,2026-05-11 11:56:50
TRD-BEA-10213,Beacon_Trades,AMZN,106,479.96,2026-05-11 14:40:32
TRD-BEA-10214,Beacon_Trades,TSLA,61,225.26,2026-05-10 19:36:19
TRD-BEA-10215,Beacon_Trades,TSLA,408,105.29,2026-05-11 14:17:55
TRD-BEA-10216,Beacon_Trades,TSLA,228,410.38,2026-05-11 09:11:52
TRD-BEA-10217,Beacon_Trades,GOOGL,412,201.0,2026-05-11 10:11:04
TRD-BEA-10218,Beacon_Trades,AMZN,221,53.0,2026-05-11 05:07:13
TRD-BEA-10219,Beacon_Trades,MSFT,377,474.48,2026-05-11 12:40:20
TRD-BEA-10220,Beacon_Trades,TSLA,158,264.51,2026-05-11 01:21:35
TRD-BEA-10221,Beacon_Trades,MSFT,127,113.67,2026-05-11 11:38:33
TRD-BEA-10222,Beacon_Trades,AMZN,487,415.81,2026-05-11 12:32:11
TRD-BEA-10223,Beacon_Trades,AAPL,340,100.18,2026-05-11 15:04:47
TRD-BEA-10224,Beacon_Trades,MSFT,334,229.5,2026-05-10 21:59:01
TRD-BEA-10225,Beacon_Trades,AMZN,121,382.27,2026-05-11 07:56:43
TRD-BEA-10226,Beacon_Trades,GOOGL,373,138.69,2026-05-11 15:19:49
TRD-BEA-10227,Beacon_Trades,GOOGL,213,304.3,2026-05-10 17:26:56
TRD-BEA-10228,Beacon_Trades,AAPL,440,465.27,2026-05-11 00:56:11
TRD-BEA-10229,Beacon_Trades,MSFT,476,469.07,2026-05-11 04:34:55
TRD-BEA-10230,Beacon_Trades,TSLA,315,100.92,2026-05-11 08:22:56
TRD-BEA-10231,Beacon_Trades,AAPL,171,499.63,2026-05-11 06:06:52
TRD-BEA-10232,Beacon_Trades,TSLA,351,483.12,2026-05-11 05:35:25
TRD-BEA-10233,Beacon_Trades,GOOGL,300,320.41,2026-05-11 09:37:26
TRD-BEA-10234,Beacon_Trades,AAPL,215,93.13,2026-05-11 04:30:46
TRD-BEA-10235,Beacon_Trades,AMZN,466,296.79,2026-05-11 10:40:04
TRD-BEA-10236,Beacon_Trades,GOOGL,388,450.38,2026-05-11 08:08:57
TRD-BEA-10237,Beacon_Trades,AMZN,493,324.54,2026-05-11 16:10:49
TRD-BEA-10238,Beacon_Trades,TSLA,366,304.93,2026-05-11 15:21:56
TRD-BEA-10239,Beacon_Trades,AAPL,330,311.97,2026-05-11 15:38:38
TRD-BEA-10240,Beacon_Trades,AMZN,391,302.27,2026-05-10 18:11:25
TRD-BEA-10241,Beacon_Trades,AMZN,113,392.06,2026-05-11 08:45:44
TRD-BEA-10242,Beacon_Trades,GOOGL,328,123.12,2026-05-11 11:31:17
TRD-BEA-10243,Beacon_Trades,GOOGL,458,271.17,2026-05-11 08:07:18
TRD-BEA-10244,Beacon_Trades,GOOGL,235,306.2,2026-05-11 01:43:30
TRD-BEA-10245,Beacon_Trades,GOOGL,491,189.71,2026-05-11 05:53:03
TRD-BEA-10246,Beacon_Trades,GOOGL,108,321.83,2026-05-10 23:59:38
TRD-BEA-10247,Beacon_Trades,AAPL,387,239.93,2026-05-10 22:59:00
TRD-BEA-10248,Beacon_Trades,TSLA,421,193.81,2026-05-11 06:27:27
TRD-BEA-10249,Beacon_Trades,GOOGL,232,286.19,2026-05-10 20:59:18
TRD-BEA-10250,Beacon_Trades,MSFT,65,498.47,2026-05-11 11:26:25
TRD-BEA-10251,Beacon_Trades,TSLA,258,279.08,2026-05-10 20:25:58
TRD-BEA-10252,Beacon_Trades,AMZN,76,496.28,2026-05-10 17:54:17
TRD-BEA-10253,Beacon_Trades,AMZN,374,147.26,2026-05-10 21:48:06
TRD-BEA-10254,Beacon_Trades,GOOGL,49,68.32,2026-05-11 09:03:13
TRD-BEA-10255,Beacon_Trades,MSFT,48,123.35,2026-05-11 11:54:19
TRD-BEA-10256,Beacon_Trades,AMZN,443,295.25,2026-05-10 21:04:16
TRD-BEA-10257,Beacon_Trades,GOOGL,139,240.11,2026-05-11 04:37:18
TRD-BEA-10258,Beacon_Trades,TSLA,415,283.69,2026-05-11 02:17:54
TRD-BEA-10259,Beacon_Trades,MSFT,289,152.13,2026-05-11 01:51:33
TRD-BEA-10260,Beacon_Trades,AAPL,497,416.12,2026-05-10 22:10:30
TRD-BEA-10261,Beacon_Trades,TSLA,424,282.2,2026-05-10 19:15:38
TRD-BEA-10262,Beacon_Trades,AAPL,216,134.09,2026-05-11 07:53:03
TRD-BEA-10263,Beacon_Trades,TSLA,106,176.9,2026-05-11 09:24:36
TRD-BEA-10264,Beacon_Trades,TSLA,471,417.33,2026-05-11 04:23:16
TRD-BEA-10265,Beacon_Trades,AMZN,210,276.13,2026-05-10 22:43:02
TRD-BEA-10266,Beacon_Trades,TSLA,135,204.7,2026-05-10 17:56:05
TRD-BEA-10267,Beacon_Trades,AAPL,341,76.98,2026-05-10 18:36:24
TRD-BEA-10268,Beacon_Trades,TSLA,90,137.9,2026-05-10 23:35:50
TRD-BEA-10269,Beacon_Trades,AAPL,12,371.59,2026-05-11 08:14:26
TRD-BEA-10270,Beacon_Trades,TSLA,234,426.15,2026-05-11 16:29:05
TRD-BEA-10271,Beacon_Trades,GOOGL,319,169.88,2026-05-11 15:56:24
TRD-BEA-10272,Beacon_Trades,AMZN,426,318.58,2026-05-11 13:29:25
TRD-BEA-10273,Beacon_Trades,MSFT,257,426.7,2026-05-11 07:36:27
TRD-BEA-10274,Beacon_Trades,MSFT,412,328.66,2026-05-10 23:21:48
TRD-BEA-10275,Beacon_Trades,MSFT,299,352.01,2026-05-11 06:31:08
TRD-BEA-10276,Beacon_Trades,GOOGL,490,216.79,2026-05-11 10:58:13
TRD-BEA-10277,Beacon_Trades,TSLA,484,223.78,2026-05-11 00:09:48
TRD-BEA-10278,Beacon_Trades,TSLA,219,81.58,2026-05-11 05:03:45
TRD-BEA-10279,Beacon_Trades,AAPL,166,106.87,2026-05-11 17:02:49
TRD-BEA-10280,Beacon_Trades,TSLA,438,74.65,2026-05-11 17:04:02
TRD-BEA-10281,Beacon_Trades,GOOGL,347,325.63,2026-05-11 00:19:09
TRD-BEA-10282,Beacon_Trades,GOOGL,167,273.04,2026-05-11 03:38:18
TRD-BEA-10283,Beacon_Trades,MSFT,437,466.32,2026-05-11 02:22:14
TRD-BEA-10284,Beacon_Trades,GOOGL,164,278.21,2026-05-11 07:56:04
TRD-BEA-10285,Beacon_Trades,TSLA,233,342.02,2026-05-11 05:40:01
TRD-BEA-10286,Beacon_Trades,TSLA,27,98.2,2026-05-11 00:19:40
TRD-BEA-10287,Beacon_Trades,AMZN,448,455.13,2026-05-10 21:12:15
TRD-BEA-10288,Beacon_Trades,AAPL,87,155.34,2026-05-11 09:52:39
TRD-BEA-10289,Beacon_Trades,GOOGL,70,109.26,2026-05-11 08:15:53
TRD-BEA-10290,Beacon_Trades,AAPL,152,262.43,2026-05-11 13:42:34
TRD-BEA-10291,Beacon_Trades,TSLA,155,184.53,2026-05-11 04:18:33
TRD-BEA-10292,Beacon_Trades,MSFT,52,139.59,2026-05-11 03:34:37
TRD-BEA-10293,Beacon_Trades,AMZN,297,327.63,2026-05-10 17:59:54
TRD-BEA-10294,Beacon_Trades,GOOGL,490,120.87,2026-05-11 07:45:43
TRD-BEA-10295,Beacon_Trades,AAPL,492,431.56,2026-05-11 14:03:17
TRD-BEA-10296,Beacon_Trades,AAPL,499,99.02,2026-05-10 18:32:13
TRD-BEA-10297,Beacon_Trades,AAPL,87,410.7,2026-05-11 12:01:30
TRD-BEA-10298,Beacon_Trades,TSLA,398,270.07,2026-05-11 03:58:43
TRD-BEA-10299,Beacon_Trades,AAPL,423,-50.0,2026-05-11 07:03:26
TRD-BEA-10300,Beacon_Trades,TSLA,255,408.36,2026-05-11 01:20:48
TRD-BEA-10301,Beacon_Trades,AAPL,385,213.27,2026-05-11 01:32:58
TRD-BEA-10302,Beacon_Trades,AMZN,328,206.37,2026-05-11 15:12:08
TRD-BEA-10303,Beacon_Trades,MSFT,221,288.39,2026-05-11 09:47:41
TRD-BEA-10304,Beacon_Trades,MSFT,179,418.42,2026-05-11 15:27:00
TRD-BEA-10305,Beacon_Trades,MSFT,203,135.3,2026-05-11 12:11:56
TRD-BEA-10306,Beacon_Trades,AAPL,188,317.65,2026-05-11 08:23:03
TRD-BEA-10307,Beacon_Trades,GOOGL,257,378.35,2026-05-11 05:56:53
TRD-BEA-10308,Beacon_Trades,AAPL,341,315.42,2026-05-11 13:25:23
TRD-BEA-10309,Beacon_Trades,AAPL,475,96.61,2026-05-11 07:55:54
TRD-BEA-10310,Beacon_Trades,MSFT,324,469.12,2026-05-10 18:35:31
TRD-BEA-10311,Beacon_Trades,MSFT,166,148.48,2026-05-10 23:47:01
TRD-BEA-10312,Beacon_Trades,TSLA,472,128.88,2026-05-11 03:03:13
TRD-BEA-10313,Beacon_Trades,AAPL,227,252.43,2026-05-11 09:04:47
TRD-BEA-10314,Beacon_Trades,TSLA,249,257.7,2026-05-10 17:41:14
